"racename","qs","driver","isoutlier"
"2012italy",2,"lhamilton",0
"2012italy",2,"fmassa",0
"2012italy",2,"nrosberg",0
"2012italy",2,"mschumacher",0
"2012italy",2,"kkobayashi",0
"2012italy",2,"svettel",0
"2012italy",2,"kraikkonen",0
"2012italy",2,"mwebber",0
"2012italy",2,"pmaldonado",0
"2012italy",2,"sperez",0
"2012italy",2,"bsenna",0
"2012italy",2,"dricciardo",0
"2012italy",2,"jdambrosio",0
"2012italy",2,"jvergne",0
"2012italy",3,"lhamilton",0
"2012italy",3,"jbutton",0
"2012italy",3,"fmassa",0
"2012italy",3,"pdiresta",0
"2012italy",3,"mschumacher",0
"2012italy",3,"svettel",0
"2012italy",3,"nrosberg",0
"2012italy",3,"kraikkonen",0
"2012italy",3,"kkobayashi",0
"2012italy",3,"falonso",0
"2012singapore",1,"rgrosjean",0
"2012singapore",1,"pdiresta",0
"2012singapore",1,"kraikkonen",0
"2012singapore",1,"svettel",0
"2012singapore",1,"lhamilton",0
"2012singapore",1,"mwebber",0
"2012singapore",1,"dricciardo",0
"2012singapore",1,"sperez",0
"2012singapore",1,"jbutton",0
"2012singapore",1,"falonso",0
"2012singapore",1,"nrosberg",0
"2012singapore",1,"pmaldonado",0
"2012singapore",1,"mschumacher",0
"2012singapore",1,"nhulkenberg",0
"2012singapore",1,"jvergne",0
"2012singapore",1,"fmassa",0
"2012singapore",1,"bsenna",0
"2012singapore",1,"kkobayashi",0
"2012singapore",1,"vpetrov",0
"2012singapore",1,"hkovalainen",0
"2012singapore",1,"tglock",0
"2012singapore",1,"cpic",0
"2012singapore",1,"nkarthikeyan",0
"2012singapore",1,"pdelarosa",0
"2012singapore",2,"lhamilton",0
"2012singapore",2,"svettel",0
"2012singapore",2,"mwebber",0
"2012singapore",2,"rgrosjean",0
"2012singapore",2,"falonso",0
"2012singapore",2,"pmaldonado",0
"2012singapore",2,"jbutton",0
"2012singapore",2,"pdiresta",0
"2012singapore",2,"mschumacher",0
"2012singapore",2,"nrosberg",0
"2012singapore",2,"nhulkenberg",0
"2012singapore",2,"kraikkonen",0
"2012singapore",2,"fmassa",0
"2012singapore",2,"sperez",0
"2012singapore",2,"dricciardo",0
"2012singapore",2,"jvergne",0
"2012singapore",3,"lhamilton",0
"2012singapore",3,"pmaldonado",0
"2012singapore",3,"svettel",0
"2012singapore",3,"jbutton",0
"2012singapore",3,"falonso",0
"2012singapore",3,"pdiresta",0
"2012singapore",3,"mwebber",0
"2012singapore",3,"rgrosjean",0
"2012japan",1,"rgrosjean",0
"2012japan",1,"kkobayashi",0
"2012japan",1,"sperez",0
"2012japan",1,"kraikkonen",0
"2012japan",1,"falonso",0
"2012japan",1,"svettel",0
"2012japan",1,"nhulkenberg",0
"2012japan",1,"pmaldonado",0
"2012japan",1,"pdiresta",0
"2012japan",1,"fmassa",0
"2012japan",1,"mwebber",0
"2012japan",1,"nrosberg",0
"2012japan",1,"dricciardo",0
"2012japan",1,"lhamilton",0
"2012japan",1,"jbutton",0
"2012japan",1,"mschumacher",0
"2012japan",1,"jvergne",0
"2012japan",1,"bsenna",0
"2012japan",1,"hkovalainen",0
"2012japan",1,"tglock",0
"2012japan",1,"pdelarosa",0
"2012japan",1,"cpic",0
"2012japan",1,"vpetrov",0
"2012japan",1,"nkarthikeyan",0
"2012japan",2,"svettel",0
"2012japan",2,"jbutton",0
"2012japan",2,"kraikkonen",0
"2012japan",2,"falonso",0
"2012japan",2,"kkobayashi",0
"2012japan",2,"mwebber",0
"2012japan",2,"rgrosjean",0
"2012japan",2,"lhamilton",0
"2012japan",2,"sperez",0
"2012japan",2,"nhulkenberg",0
"2012japan",2,"fmassa",0
"2012japan",2,"pdiresta",0
"2012japan",2,"mschumacher",0
"2012japan",2,"pmaldonado",0
"2012japan",2,"nrosberg",0
"2012japan",2,"dricciardo",0
"2012japan",2,"jvergne",0
"2012japan",3,"svettel",0
"2012japan",3,"mwebber",0
"2012japan",3,"jbutton",0
"2012japan",3,"kkobayashi",0
"2012japan",3,"rgrosjean",0
"2012japan",3,"sperez",0
"2012japan",3,"falonso",0
"2012japan",3,"kraikkonen",0
"2012japan",3,"lhamilton",0
"2012korea",1,"svettel",0
"2012korea",1,"mwebber",0
"2012korea",1,"jbutton",0
"2012korea",1,"sperez",0
"2012korea",1,"kkobayashi",0
"2012korea",1,"jvergne",0
"2012korea",1,"dricciardo",0
"2012korea",1,"mschumacher",0
"2012korea",1,"rgrosjean",0
"2012korea",1,"kraikkonen",0
"2012korea",1,"fmassa",0
"2012korea",1,"pdiresta",0
"2012korea",1,"nhulkenberg",0
"2012korea",1,"nrosberg",0
"2012korea",1,"pmaldonado",0
"2012korea",1,"falonso",0
"2012korea",1,"lhamilton",0
"2012korea",1,"bsenna",0
"2012korea",1,"vpetrov",0
"2012korea",1,"hkovalainen",0
"2012korea",1,"cpic",0
"2012korea",1,"tglock",0
"2012korea",1,"pdelarosa",0
"2012korea",2,"svettel",0
"2012korea",2,"falonso",0
"2012korea",2,"lhamilton",0
"2012korea",2,"mwebber",0
"2012korea",2,"kraikkonen",0
"2012korea",2,"fmassa",0
"2012korea",2,"rgrosjean",0
"2012korea",2,"nrosberg",0
"2012korea",2,"nhulkenberg",0
"2012korea",2,"mschumacher",0
"2012korea",2,"jbutton",0
"2012korea",2,"sperez",0
"2012korea",2,"kkobayashi",0
"2012korea",2,"pdiresta",0
"2012korea",2,"pmaldonado",0
"2012korea",2,"dricciardo",0
"2012korea",2,"jvergne",0
"2012korea",3,"mwebber",0
"2012korea",3,"svettel",0
"2012korea",3,"lhamilton",0
"2012korea",3,"falonso",0
"2012korea",3,"kraikkonen",0
"2012korea",3,"fmassa",0
"2012korea",3,"rgrosjean",0
"2012korea",3,"nhulkenberg",0
"2012korea",3,"nrosberg",0
"2012korea",3,"mschumacher",0
"2012india",1,"pmaldonado",0
"2012india",1,"svettel",0
"2012india",1,"nrosberg",0
"2012india",1,"lhamilton",0
"2012india",1,"jbutton",0
"2012india",1,"kraikkonen",0
"2012india",1,"mwebber",0
"2012india",1,"falonso",0
"2012india",1,"bsenna",0
"2012india",1,"rgrosjean",0
"2012india",1,"fmassa",0
"2012india",1,"dricciardo",0
"2012india",1,"sperez",0
"2012india",1,"nhulkenberg",0
"2012india",1,"pdiresta",0
"2012india",1,"mschumacher",0
"2012india",1,"kkobayashi",0
"2012india",1,"jvergne",0
"2012india",1,"vpetrov",0
"2012india",1,"hkovalainen",0
"2012india",1,"tglock",0
"2012india",1,"pdelarosa",0
"2012india",1,"nkarthikeyan",0
"2012india",1,"cpic",0
"2012india",2,"svettel",0
"2012india",2,"jbutton",0
"2012india",2,"mwebber",0
"2012india",2,"lhamilton",0
"2012india",2,"falonso",0
"2012india",2,"nrosberg",0
"2012india",2,"pmaldonado",0
"2012india",2,"sperez",0
"2012india",2,"kraikkonen",0
"2012india",2,"fmassa",0
"2012india",2,"rgrosjean",0
"2012india",2,"nhulkenberg",0
"2012india",2,"bsenna",0
"2012india",2,"mschumacher",0
"2012india",2,"dricciardo",0
"2012india",2,"pdiresta",0
"2012india",2,"kkobayashi",0
"2012india",3,"svettel",0
"2012india",3,"mwebber",0
"2012india",3,"lhamilton",0
"2012india",3,"jbutton",0
"2012india",3,"falonso",0
"2012india",3,"fmassa",0
"2012india",3,"kraikkonen",0
"2012india",3,"sperez",0
"2012india",3,"pmaldonado",0
"2012abudhabi",1,"lhamilton",0
"2012abudhabi",1,"nrosberg",0
"2012abudhabi",1,"mwebber",0
"2012abudhabi",1,"falonso",0
"2012abudhabi",1,"fmassa",0
"2012abudhabi",1,"pmaldonado",0
"2012abudhabi",1,"rgrosjean",0
"2012abudhabi",1,"svettel",0
"2012abudhabi",1,"kraikkonen",0
"2012abudhabi",1,"jbutton",0
"2012abudhabi",1,"pdiresta",0
"2012abudhabi",1,"nhulkenberg",0
"2012abudhabi",1,"sperez",0
"2012abudhabi",1,"mschumacher",0
"2012abudhabi",1,"dricciardo",0
"2012abudhabi",1,"bsenna",0
"2012abudhabi",1,"kkobayashi",0
"2012abudhabi",1,"jvergne",0
"2012abudhabi",1,"hkovalainen",0
"2012abudhabi",1,"cpic",0
"2012abudhabi",1,"vpetrov",0
"2012abudhabi",1,"tglock",0
"2012abudhabi",1,"pdelarosa",0
"2012abudhabi",1,"nkarthikeyan",0
"2012abudhabi",2,"lhamilton",0
"2012abudhabi",2,"mwebber",0
"2012abudhabi",2,"svettel",0
"2012abudhabi",2,"falonso",0
"2012abudhabi",2,"kraikkonen",0
"2012abudhabi",2,"rgrosjean",0
"2012abudhabi",2,"nrosberg",0
"2012abudhabi",2,"fmassa",0
"2012abudhabi",2,"jbutton",0
"2012abudhabi",2,"pmaldonado",0
"2012abudhabi",2,"nhulkenberg",0
"2012abudhabi",2,"sperez",0
"2012abudhabi",2,"pdiresta",0
"2012abudhabi",2,"mschumacher",0
"2012abudhabi",2,"bsenna",0
"2012abudhabi",2,"kkobayashi",0
"2012abudhabi",2,"dricciardo",0
"2012abudhabi",3,"lhamilton",0
"2012abudhabi",3,"mwebber",0
"2012abudhabi",3,"svettel",0
"2012abudhabi",3,"pmaldonado",0
"2012abudhabi",3,"kraikkonen",0
"2012abudhabi",3,"jbutton",0
"2012abudhabi",3,"falonso",0
"2012abudhabi",3,"nrosberg",0
"2012abudhabi",3,"fmassa",0
"2012abudhabi",3,"rgrosjean",0
"2012usa",1,"svettel",0
"2012usa",1,"lhamilton",0
"2012usa",1,"mwebber",0
"2012usa",1,"rgrosjean",0
"2012usa",1,"bsenna",0
"2012usa",1,"pmaldonado",0
"2012usa",1,"jbutton",0
"2012usa",1,"fmassa",0
"2012usa",1,"nhulkenberg",0
"2012usa",1,"mschumacher",0
"2012usa",1,"falonso",0
"2012usa",1,"kraikkonen",0
"2012usa",1,"pdiresta",0
"2012usa",1,"kkobayashi",0
"2012usa",1,"jvergne",0
"2012usa",1,"sperez",0
"2012usa",1,"nrosberg",0
"2012usa",1,"dricciardo",0
"2012usa",1,"tglock",0
"2012usa",1,"cpic",0
"2012usa",1,"vpetrov",0
"2012usa",1,"hkovalainen",0
"2012usa",1,"pdelarosa",0
"2012usa",1,"nkarthikeyan",0
"2012usa",2,"svettel",0
"2012usa",2,"mwebber",0
"2012usa",2,"fmassa",0
"2012usa",2,"lhamilton",0
"2012usa",2,"rgrosjean",0
"2012usa",2,"pmaldonado",0
"2012usa",2,"nhulkenberg",0
"2012usa",2,"mschumacher",0
"2012usa",2,"falonso",0
"2012usa",2,"kraikkonen",0
"2012usa",2,"bsenna",0
"2012usa",2,"jbutton",0
"2012usa",2,"pdiresta",0
"2012usa",2,"jvergne",0
"2012usa",2,"sperez",0
"2012usa",2,"kkobayashi",0
"2012usa",2,"nrosberg",0
"2012usa",3,"svettel",0
"2012usa",3,"lhamilton",0
"2012usa",3,"mwebber",0
"2012usa",3,"rgrosjean",0
"2012usa",3,"kraikkonen",0
"2012usa",3,"mschumacher",0
"2012usa",3,"fmassa",0
"2012usa",3,"nhulkenberg",0
"2012usa",3,"falonso",0
"2012usa",3,"pmaldonado",0
"2012brazil",1,"lhamilton",0
"2012brazil",1,"bsenna",0
"2012brazil",1,"jbutton",0
"2012brazil",1,"nhulkenberg",0
"2012brazil",1,"svettel",0
"2012brazil",1,"pdiresta",0
"2012brazil",1,"nrosberg",0
"2012brazil",1,"sperez",0
"2012brazil",1,"mschumacher",0
"2012brazil",1,"falonso",0
"2012brazil",1,"mwebber",0
"2012brazil",1,"fmassa",0
"2012brazil",1,"pmaldonado",0
"2012brazil",1,"kkobayashi",0
"2012brazil",1,"kraikkonen",0
"2012brazil",1,"jvergne",0
"2012brazil",1,"dricciardo",0
"2012brazil",1,"rgrosjean",0
"2012brazil",1,"vpetrov",0
"2012brazil",1,"hkovalainen",0
"2012brazil",1,"tglock",0
"2012brazil",1,"cpic",0
"2012brazil",1,"nkarthikeyan",0
"2012brazil",1,"pdelarosa",0
"2012brazil",2,"svettel",0
"2012brazil",2,"lhamilton",0
"2012brazil",2,"jbutton",0
"2012brazil",2,"mwebber",0
"2012brazil",2,"pmaldonado",0
"2012brazil",2,"kraikkonen",0
"2012brazil",2,"nhulkenberg",0
"2012brazil",2,"nrosberg",0
"2012brazil",2,"falonso",0
"2012brazil",2,"fmassa",0
"2012brazil",2,"pdiresta",0
"2012brazil",2,"bsenna",0
"2012brazil",2,"sperez",0
"2012brazil",2,"mschumacher",0
"2012brazil",2,"kkobayashi",0
"2012brazil",2,"dricciardo",0
"2012brazil",2,"jvergne",0
"2012brazil",3,"lhamilton",0
"2012brazil",3,"jbutton",0
"2012brazil",3,"mwebber",0
"2012brazil",3,"svettel",0
"2012brazil",3,"fmassa",0
"2012brazil",3,"pmaldonado",0
"2012brazil",3,"nhulkenberg",0
"2012brazil",3,"falonso",0
"2012brazil",3,"kraikkonen",0
"2012brazil",3,"nrosberg",0
"2013australia",1,"nrosberg",0
"2013australia",1,"falonso",0
"2013australia",1,"rgrosjean",0
"2013australia",1,"sperez",0
"2013australia",1,"mwebber",0
"2013australia",1,"fmassa",0
"2013australia",1,"svettel",0
"2013australia",1,"jbutton",0
"2013australia",1,"jvergne",0
"2013australia",1,"lhamilton",0
"2013australia",1,"kraikkonen",0
"2013australia",1,"pdiresta",0
"2013australia",1,"nhulkenberg",0
"2013australia",1,"dricciardo",0
"2013australia",1,"vbottas",0
"2013australia",1,"asutil",0
"2013australia",1,"pmaldonado",0
"2013australia",1,"egutierrez",0
"2013australia",1,"jbianchi",0
"2013australia",1,"mchilton",0
"2013australia",1,"gvandergarde",0
"2013australia",1,"cpic",0
"2013australia",2,"nrosberg",0
"2013australia",2,"mwebber",0
"2013australia",2,"lhamilton",0
"2013australia",2,"jbutton",0
"2013australia",2,"fmassa",0
"2013australia",2,"falonso",0
"2013australia",2,"svettel",0
"2013australia",2,"pdiresta",0
"2013australia",2,"kraikkonen",0
"2013australia",2,"rgrosjean",0
"2013australia",2,"nhulkenberg",0
"2013australia",2,"asutil",0
"2013australia",2,"jvergne",0
"2013australia",2,"dricciardo",0
"2013australia",2,"sperez",0
"2013australia",2,"vbottas",0
"2013australia",3,"svettel",0
"2013australia",3,"mwebber",0
"2013australia",3,"lhamilton",0
"2013australia",3,"fmassa",0
"2013australia",3,"falonso",0
"2013australia",3,"nrosberg",0
"2013australia",3,"kraikkonen",0
"2013australia",3,"rgrosjean",0
"2013australia",3,"pdiresta",0
"2013australia",3,"jbutton",0
"2013malaysia",1,"asutil",0
"2013malaysia",1,"kraikkonen",0
"2013malaysia",1,"nrosberg",0
"2013malaysia",1,"falonso",0
"2013malaysia",1,"rgrosjean",0
"2013malaysia",1,"jbutton",0
"2013malaysia",1,"pdiresta",0
"2013malaysia",1,"lhamilton",0
"2013malaysia",1,"mwebber",0
"2013malaysia",1,"sperez",0
"2013malaysia",1,"egutierrez",0
"2013malaysia",1,"fmassa",0
"2013malaysia",1,"dricciardo",0
"2013malaysia",1,"pmaldonado",0
"2013malaysia",1,"svettel",0
"2013malaysia",1,"nhulkenberg",0
"2013malaysia",1,"jvergne",0
"2013malaysia",1,"vbottas",0
"2013malaysia",1,"jbianchi",0
"2013malaysia",1,"cpic",0
"2013malaysia",1,"mchilton",0
"2013malaysia",1,"gvandergarde",0
"2013malaysia",2,"nrosberg",0
"2013malaysia",2,"mwebber",0
"2013malaysia",2,"lhamilton",0
"2013malaysia",2,"kraikkonen",0
"2013malaysia",2,"asutil",0
"2013malaysia",2,"fmassa",0
"2013malaysia",2,"falonso",0
"2013malaysia",2,"jbutton",0
"2013malaysia",2,"svettel",0
"2013malaysia",2,"sperez",0
"2013malaysia",2,"rgrosjean",0
"2013malaysia",2,"nhulkenberg",0
"2013malaysia",2,"dricciardo",0
"2013malaysia",2,"egutierrez",0
"2013malaysia",2,"pdiresta",1
"2013malaysia",3,"svettel",0
"2013malaysia",3,"fmassa",0
"2013malaysia",3,"falonso",0
"2013malaysia",3,"lhamilton",0
"2013malaysia",3,"mwebber",0
"2013malaysia",3,"nrosberg",0
"2013malaysia",3,"kraikkonen",0
"2013malaysia",3,"jbutton",0
"2013malaysia",3,"asutil",0
"2013malaysia",3,"sperez",0
"2013china",1,"lhamilton",0
"2013china",1,"nrosberg",0
"2013china",1,"fmassa",0
"2013china",1,"mwebber",0
"2013china",1,"falonso",0
"2013china",1,"svettel",0
"2013china",1,"jbutton",0
"2013china",1,"rgrosjean",0
"2013china",1,"sperez",0
"2013china",1,"nhulkenberg",0
"2013china",1,"dricciardo",0
"2013china",1,"kraikkonen",0
"2013china",1,"pmaldonado",0
"2013china",1,"asutil",0
"2013china",1,"pdiresta",0
"2013china",1,"jvergne",0
"2013china",1,"vbottas",0
"2013china",1,"egutierrez",0
"2013china",1,"jbianchi",0
"2013china",1,"mchilton",0
"2013china",1,"cpic",0
"2013china",1,"gvandergarde",0
"2013china",2,"lhamilton",0
"2013china",2,"falonso",0
"2013china",2,"svettel",0
"2013china",2,"fmassa",0
"2013china",2,"nrosberg",0
"2013china",2,"kraikkonen",0
"2013china",2,"jbutton",0
"2013china",2,"rgrosjean",0
"2013china",2,"dricciardo",0
"2013china",2,"nhulkenberg",0
"2013china",2,"pdiresta",0
"2013china",2,"sperez",0
"2013china",2,"asutil",0
"2013china",2,"mwebber",0
"2013china",2,"pmaldonado",0
"2013china",2,"jvergne",0
"2013china",3,"lhamilton",0
"2013china",3,"kraikkonen",0
"2013china",3,"falonso",0
"2013china",3,"nrosberg",0
"2013china",3,"fmassa",0
"2013china",3,"rgrosjean",0
"2013china",3,"dricciardo",0
"2013china",3,"jbutton",1
"2013bahrain",1,"falonso",0
"2013bahrain",1,"svettel",0
"2013bahrain",1,"nrosberg",0
"2013bahrain",1,"lhamilton",0
"2013bahrain",1,"rgrosjean",0
"2013bahrain",1,"pdiresta",0
"2013bahrain",1,"fmassa",0
"2013bahrain",1,"kraikkonen",0
"2013bahrain",1,"mwebber",0
"2013bahrain",1,"asutil",0
"2013bahrain",1,"jbutton",0
"2013bahrain",1,"dricciardo",0
"2013bahrain",1,"sperez",0
"2013bahrain",1,"jvergne",0
"2013bahrain",1,"nhulkenberg",0
"2013bahrain",1,"pmaldonado",0
"2013bahrain",1,"vbottas",0
"2013bahrain",1,"egutierrez",0
"2013bahrain",1,"cpic",0
"2013bahrain",1,"jbianchi",0
"2013bahrain",1,"gvandergarde",0
"2013bahrain",1,"mchilton",0
"2013bahrain",2,"svettel",0
"2013bahrain",2,"nrosberg",0
"2013bahrain",2,"mwebber",0
"2013bahrain",2,"kraikkonen",0
"2013bahrain",2,"falonso",0
"2013bahrain",2,"pdiresta",0
"2013bahrain",2,"lhamilton",0
"2013bahrain",2,"fmassa",0
"2013bahrain",2,"asutil",0
"2013bahrain",2,"jbutton",0
"2013bahrain",2,"rgrosjean",0
"2013bahrain",2,"sperez",0
"2013bahrain",2,"dricciardo",0
"2013bahrain",2,"nhulkenberg",0
"2013bahrain",2,"vbottas",0
"2013bahrain",2,"jvergne",0
"2013bahrain",3,"nrosberg",0
"2013bahrain",3,"svettel",0
"2013bahrain",3,"falonso",0
"2013bahrain",3,"lhamilton",0
"2013bahrain",3,"mwebber",0
"2013bahrain",3,"fmassa",0
"2013bahrain",3,"pdiresta",0
"2013bahrain",3,"asutil",0
"2013bahrain",3,"kraikkonen",0
"2013spain",1,"lhamilton",0
"2013spain",1,"nrosberg",0
"2013spain",1,"svettel",0
"2013spain",1,"kraikkonen",0
"2013spain",1,"falonso",0
"2013spain",1,"mwebber",0
"2013spain",1,"fmassa",0
"2013spain",1,"rgrosjean",0
"2013spain",1,"pdiresta",0
"2013spain",1,"jvergne",0
"2013spain",1,"dricciardo",0
"2013spain",1,"asutil",0
"2013spain",1,"nhulkenberg",0
"2013spain",1,"sperez",0
"2013spain",1,"jbutton",0
"2013spain",1,"egutierrez",0
"2013spain",1,"vbottas",0
"2013spain",1,"pmaldonado",0
"2013spain",1,"gvandergarde",0
"2013spain",1,"jbianchi",0
"2013spain",1,"mchilton",0
"2013spain",1,"cpic",0
"2013spain",2,"lhamilton",0
"2013spain",2,"svettel",0
"2013spain",2,"falonso",0
"2013spain",2,"kraikkonen",0
"2013spain",2,"mwebber",0
"2013spain",2,"nrosberg",0
"2013spain",2,"sperez",0
"2013spain",2,"fmassa",0
"2013spain",2,"rgrosjean",0
"2013spain",2,"pdiresta",0
"2013spain",2,"dricciardo",0
"2013spain",2,"jvergne",0
"2013spain",2,"asutil",0
"2013spain",2,"jbutton",0
"2013spain",2,"nhulkenberg",0
"2013spain",2,"egutierrez",0
"2013spain",3,"nrosberg",0
"2013spain",3,"lhamilton",0
"2013spain",3,"svettel",0
"2013spain",3,"kraikkonen",0
"2013spain",3,"falonso",0
"2013spain",3,"fmassa",0
"2013spain",3,"rgrosjean",0
"2013spain",3,"mwebber",0
"2013spain",3,"sperez",0
"2013spain",3,"pdiresta",0
"2013monaco",1,"pmaldonado",0
"2013monaco",1,"jvergne",0
"2013monaco",1,"falonso",0
"2013monaco",1,"rgrosjean",0
"2013monaco",1,"jbutton",0
"2013monaco",1,"lhamilton",0
"2013monaco",1,"svettel",0
"2013monaco",1,"nrosberg",0
"2013monaco",1,"vbottas",0
"2013monaco",1,"sperez",0
"2013monaco",1,"dricciardo",0
"2013monaco",1,"asutil",0
"2013monaco",1,"mwebber",0
"2013monaco",1,"nhulkenberg",0
"2013monaco",1,"kraikkonen",0
"2013monaco",1,"gvandergarde",0
"2013monaco",1,"pdiresta",0
"2013monaco",1,"cpic",0
"2013monaco",1,"egutierrez",0
"2013monaco",1,"mchilton",0
"2013monaco",2,"svettel",0
"2013monaco",2,"kraikkonen",0
"2013monaco",2,"nrosberg",0
"2013monaco",2,"lhamilton",0
"2013monaco",2,"falonso",0
"2013monaco",2,"asutil",0
"2013monaco",2,"mwebber",0
"2013monaco",2,"jbutton",0
"2013monaco",2,"jvergne",0
"2013monaco",2,"sperez",0
"2013monaco",2,"nhulkenberg",0
"2013monaco",2,"dricciardo",0
"2013monaco",2,"rgrosjean",0
"2013monaco",2,"vbottas",0
"2013monaco",2,"gvandergarde",0
"2013monaco",2,"pmaldonado",0
"2013monaco",3,"nrosberg",0
"2013monaco",3,"lhamilton",0
"2013monaco",3,"svettel",0
"2013monaco",3,"mwebber",0
"2013monaco",3,"kraikkonen",0
"2013monaco",3,"falonso",0
"2013monaco",3,"sperez",0
"2013monaco",3,"asutil",0
"2013monaco",3,"jbutton",0
"2013monaco",3,"jvergne",0
"2013canada",1,"svettel",0
"2013canada",1,"falonso",0
"2013canada",1,"mwebber",0
"2013canada",1,"vbottas",0
"2013canada",1,"fmassa",0
"2013canada",1,"lhamilton",0
"2013canada",1,"nrosberg",0
"2013canada",1,"nhulkenberg",0
"2013canada",1,"jbutton",0
"2013canada",1,"jvergne",0
"2013canada",1,"sperez",0
"2013canada",1,"egutierrez",0
"2013canada",1,"kraikkonen",0
"2013canada",1,"asutil",0
"2013canada",1,"dricciardo",0
"2013canada",1,"pmaldonado",0
"2013canada",1,"pdiresta",0
"2013canada",1,"cpic",0
"2013canada",1,"rgrosjean",0
"2013canada",1,"jbianchi",0
"2013canada",1,"mchilton",0
"2013canada",1,"gvandergarde",0
"2013canada",2,"lhamilton",0
"2013canada",2,"mwebber",0
"2013canada",2,"svettel",0
"2013canada",2,"vbottas",0
"2013canada",2,"nrosberg",0
"2013canada",2,"jvergne",0
"2013canada",2,"kraikkonen",0
"2013canada",2,"falonso",0
"2013canada",2,"asutil",0
"2013canada",2,"dricciardo",0
"2013canada",2,"nhulkenberg",0
"2013canada",2,"sperez",0
"2013canada",2,"pmaldonado",0
"2013canada",2,"jbutton",0
"2013canada",2,"egutierrez",0
"2013canada",2,"fmassa",0
"2013canada",3,"svettel",0
"2013canada",3,"lhamilton",0
"2013canada",3,"vbottas",0
"2013canada",3,"nrosberg",0
"2013canada",3,"mwebber",0
"2013canada",3,"falonso",0
"2013canada",3,"jvergne",0
"2013canada",3,"asutil",0
"2013canada",3,"kraikkonen",0
"2013canada",3,"dricciardo",0
"2013greatbritain",1,"lhamilton",0
"2013greatbritain",1,"nrosberg",0
"2013greatbritain",1,"kraikkonen",0
"2013greatbritain",1,"rgrosjean",0
"2013greatbritain",1,"svettel",0
"2013greatbritain",1,"mwebber",0
"2013greatbritain",1,"sperez",0
"2013greatbritain",1,"jbutton",0
"2013greatbritain",1,"asutil",0
"2013greatbritain",1,"pdiresta",0
"2013greatbritain",1,"dricciardo",0
"2013greatbritain",1,"jvergne",0
"2013greatbritain",1,"nhulkenberg",0
"2013greatbritain",1,"fmassa",0
"2013greatbritain",1,"falonso",0
"2013greatbritain",1,"pmaldonado",0
"2013greatbritain",1,"vbottas",0
"2013greatbritain",1,"egutierrez",0
"2013greatbritain",1,"cpic",0
"2013greatbritain",1,"jbianchi",0
"2013greatbritain",1,"gvandergarde",0
"2013greatbritain",1,"mchilton",0
"2013greatbritain",2,"svettel",0
"2013greatbritain",2,"mwebber",0
"2013greatbritain",2,"nrosberg",0
"2013greatbritain",2,"asutil",0
"2013greatbritain",2,"dricciardo",0
"2013greatbritain",2,"lhamilton",0
"2013greatbritain",2,"pdiresta",0
"2013greatbritain",2,"falonso",0
"2013greatbritain",2,"rgrosjean",0
"2013greatbritain",2,"kraikkonen",0
"2013greatbritain",2,"jbutton",0
"2013greatbritain",2,"fmassa",0
"2013greatbritain",2,"jvergne",0
"2013greatbritain",2,"sperez",0
"2013greatbritain",2,"nhulkenberg",0
"2013greatbritain",2,"pmaldonado",0
"2013greatbritain",3,"lhamilton",0
"2013greatbritain",3,"nrosberg",0
"2013greatbritain",3,"svettel",0
"2013greatbritain",3,"mwebber",0
"2013greatbritain",3,"pdiresta",0
"2013greatbritain",3,"dricciardo",0
"2013greatbritain",3,"asutil",0
"2013greatbritain",3,"rgrosjean",0
"2013greatbritain",3,"kraikkonen",0
"2013greatbritain",3,"falonso",0
"2013germany",1,"fmassa",0
"2013germany",1,"kraikkonen",0
"2013germany",1,"falonso",0
"2013germany",1,"dricciardo",0
"2013germany",1,"lhamilton",0
"2013germany",1,"nhulkenberg",0
"2013germany",1,"jbutton",0
"2013germany",1,"rgrosjean",0
